objectid,osm_id,fcode,facility_type,name,subdistrict,district,state,country,longitude,latitude
224730,1250224190,7204,Industrial,,Gudipala,Chittoor,Andhra Pradesh,India,79.13128211862552,13.111143506206862
224852,1356956653,7204,Industrial,,Thirupparankundram,Madurai,Tamil Nadu,India,78.05602073252923,9.882686471518566
224867,1360921743,7204,Industrial,,Devanahalli,Bengaluru Rural,Karnataka,India,77.70714719803779,13.19501937961235
224868,1268437441,7204,Industrial,,Oddanchatram,Dindigul,Tamil Nadu,India,77.65767513877076,10.620682217232229
224913,1273092899,7214,Quarry,,Gaddamanugu Konduru,NTR,Andhra Pradesh,India,80.53496654757275,16.666559666839785
225085,1350733660,7214,Quarry,,Sandur,Ballari,Karnataka,India,76.53103904111848,15.04583992418039
225109,1241595166,7214,Quarry,,Gampalagudem,NTR,Andhra Pradesh,India,80.4989870899649,16.9973191864633
225228,498946093,7204,Industrial,,Lopoke,Amritsar,Punjab,India,74.5729855858448,31.65428843457565
225240,1237796985,7204,Industrial,,Denkada,Vizianagaram,Andhra Pradesh,India,83.40514257403082,18.062174603955054
225259,1422777655,7204,Industrial,,Hosakote,Bengaluru Rural,Karnataka,India,77.83327123643654,12.991213750878416
225345,1268329098,7204,Industrial,,Manur,Tirunelveli,Tamil Nadu,India,77.66046263133344,8.937678531734761
225475,1446308326,7204,Industrial,,Belagavi,Belagavi,Karnataka,India,74.49371888823971,15.740452907858
225491,1446231700,7204,Industrial,,Anekal,Bengaluru Urban,Karnataka,India,77.6228390151812,12.793518908940944
225507,1275830042,7204,Industrial,,Kangeyam,Tiruppur,Tamil Nadu,India,77.6934135688135,10.89316286482388
225517,1250475607,7214,Quarry,,Chittoor Rural,Chittoor,Andhra Pradesh,India,79.05722211154034,13.215093436815517
225760,1332941563,7204,Industrial,,Belagavi,Belagavi,Karnataka,India,74.43711750783102,15.859036902802574
225795,1390499800,7204,Industrial,,Tiruvannamalai,Tiruvannamalai,Tamil Nadu,India,79.08826284958913,12.240332637937273
225969,150083080,7204,Industrial,,Hathin,Palwal,Haryana,India,77.25438106138867,28.033582014047656
226057,1365569981,7204,Industrial,,Bengaluru South,Bengaluru Urban,Karnataka,India,77.43601096964461,12.968063072197754
226386,1274613738,7204,Industrial,,Hosur,Krishnagiri,Tamil Nadu,India,77.80435097662824,12.668220499291628
226449,1264044622,7204,Industrial,,Jagalur,Davanagere,Karnataka,India,76.47394800499853,14.512422747182905
226471,1255002126,7204,Industrial,,Chintalapudi,Eluru,Andhra Pradesh,India,80.94246271602782,17.21056360458548
226564,1311756246,7204,Industrial,,Yelahanka,Bengaluru Urban,Karnataka,India,77.6297736685343,13.04857218861189
226583,1268484315,7204,Industrial,,Paramathi Velur,Namakkal,Tamil Nadu,India,78.04417152213632,11.221901384073995
226591,1273092903,7204,Industrial,,Veerullapadu,NTR,Andhra Pradesh,India,80.44641012424005,16.71466758343859
226599,1365569980,7204,Industrial,,Bengaluru South,Bengaluru Urban,Karnataka,India,77.43766050122714,12.969435107732012
226636,1237157809,7204,Industrial,,Kukatpally,Medchal Malkajgiri,Telangana,India,78.37480259907358,17.483161247791006
226641,1427672759,7204,Industrial,,Sriperumbudur,Kancheepuram,Tamil Nadu,India,79.91119401483914,12.894091083484868
226823,1250224178,7204,Industrial,,K V Kuppam,Vellore,Tamil Nadu,India,79.12561628653604,13.02773647780409
226970,1236686051,7204,Industrial,,Mathavaram,Chennai,Tamil Nadu,India,80.2394143959255,13.129497598531167
227003,1392682147,7204,Industrial,,Yelahanka,Bengaluru Urban,Karnataka,India,77.6377745238783,13.189507334992378
227066,1377490120,7204,Industrial,,Hosur,Krishnagiri,Tamil Nadu,India,77.85435615084043,12.788452484905854
227068,1385983466,7204,Industrial,,Chilpur,Jangoan,Telangana,India,79.36499468308678,17.903127031347903
227452,1280148780,7204,Industrial,,Thovala,Kanniyakumari,Tamil Nadu,India,77.47071040426168,8.219621526040946
227511,1344493263,7214,Quarry,,Regidi Amadalavalasa,Vizianagaram,Andhra Pradesh,India,83.70731236676917,18.483066904340863
227646,1268837615,7204,Industrial,,Thavanampalle,Chittoor,Andhra Pradesh,India,78.96661471514965,13.28960265941104
227757,1260649595,7204,Industrial,,Jevargi,Kalaburagi,Karnataka,India,76.58240310591597,16.959936363077976
227766,1273092893,7204,Industrial,,Gaddamanugu Konduru,NTR,Andhra Pradesh,India,80.57266448896868,16.644580475208368
227836,1268573578,7204,Industrial,,Arani,Tiruvannamalai,Tamil Nadu,India,79.28901179442562,12.582035488049108
227961,1268202735,7204,Industrial,,Peraiyur,Madurai,Tamil Nadu,India,77.7802925328443,9.834570443621402
228039,1322944700,7204,Industrial,,Gannavaram,Krishna,Andhra Pradesh,India,80.74997113478577,16.620151207060967
228069,1324259665,7204,Industrial,,Peddapuram,Kakinada,Andhra Pradesh,India,82.1016320152202,17.069989027335712
228090,1269877860,7204,Industrial,,Challakere,Chitradurga,Karnataka,India,76.61479069003741,14.399469443280083
228128,1310874083,7204,Industrial,,Katpadi,Vellore,Tamil Nadu,India,79.26695081740229,12.973407275262131
228144,416377979,7214,Quarry,,Chechat,Kota,Rajasthan,India,75.99297171580054,24.760558683286902
228195,1293552559,7204,Industrial,,Bengaluru East,Bengaluru Urban,Karnataka,India,77.69687084449818,13.067292808271336
228226,1422346344,7204,Industrial,,Denkanikottai,Krishnagiri,Tamil Nadu,India,77.84264768339798,12.654451477568005
228227,1264563922,7204,Industrial,,Sira,Tumakuru,Karnataka,India,76.79366530219286,13.686611908615182
228308,1426190977,7204,Industrial,,Sriperumbudur,Kancheepuram,Tamil Nadu,India,79.9045134594046,12.919143960258308
228436,1353687260,7204,Industrial,,Yelahanka,Bengaluru Urban,Karnataka,India,77.53924957352135,13.027799463444191
228483,1282090137,7214,Quarry,,Polaki,Srikakulam,Andhra Pradesh,India,84.08651514298683,18.42522439248697
228523,1408800051,7204,Industrial,,Anekal,Bengaluru Urban,Karnataka,India,77.75598188325466,12.918525467878197
228571,1270331166,7204,Industrial,,Srikalahasti,Tirupati,Andhra Pradesh,India,79.62774084114916,13.71875593110083
228573,1462639619,7214,Quarry,,Khanapur,Belagavi,Karnataka,India,74.3316154768295,15.70912457231215
228643,1246461061,7214,Quarry,,Jami,Vizianagaram,Andhra Pradesh,India,83.24460918407985,17.97268147892564
228661,1250353863,7204,Industrial,,Yadamarri,Chittoor,Andhra Pradesh,India,79.02889940199765,13.1408616097793
228729,1311407070,7204,Industrial,,Bengaluru East,Bengaluru Urban,Karnataka,India,77.73956185975982,13.057683986965378
228777,1264134432,7204,Industrial,,Ettayapuram,Thoothukkudi,Tamil Nadu,India,77.99978256725359,9.176655260646022
228902,1383820344,7204,Industrial,,Shikarpur,Shivamogga,Karnataka,India,75.38198802015151,14.23658715483277
229060,17667792,7204,Industrial,,Mathavaram,Chennai,Tamil Nadu,India,80.1994197061337,13.155351575127575
229062,1252262934,7204,Industrial,,Kothavalasa,Vizianagaram,Andhra Pradesh,India,83.17572055011274,17.899096000100656
229211,1462883194,7204,Industrial,,Cherthala,Alappuzha,Kerala,India,76.32442613087984,9.695438413214339
229236,1246260172,7214,Quarry,,Venkatapur,Mulugu,Telangana,India,79.87829848466114,18.204932303345036
229241,1374670035,7204,Industrial,,Kandukur,Ranga Reddy,Telangana,India,78.53966383878921,17.056069697828566
229360,1306605045,7214,Quarry,,Aravakurichi,Karur,Tamil Nadu,India,77.93894843438504,10.891379722762192
229371,1445617292,7204,Industrial,,Yelahanka,Bengaluru Urban,Karnataka,India,77.5924091452905,12.874650701242084
229464,1311300219,7204,Industrial,,Yelahanka,Bengaluru Urban,Karnataka,India,77.67079866086448,13.157636154620628
229498,1353936160,7204,Industrial,,Anekal,Bengaluru Urban,Karnataka,India,77.70292967426259,12.761857252117826
229620,1424733011,7204,Industrial,,Yelahanka,Bengaluru Urban,Karnataka,India,77.6701065442151,13.03687272996564
229736,1428242377,7204,Industrial,,Anekal,Bengaluru Urban,Karnataka,India,77.74234746276409,12.87856637998507
229863,1370776713,7204,Industrial,,Malur,Kolar,Karnataka,India,77.97834514150827,12.955821299535431
229917,1250224200,7214,Quarry,,Gudipala,Chittoor,Andhra Pradesh,India,79.16435187922507,13.107177873304149
229936,1268453051,7204,Industrial,,Aravakurichi,Karur,Tamil Nadu,India,77.87401537306077,10.755532378566636
229957,1287043779,7204,Industrial,,Anekal,Bengaluru Urban,Karnataka,India,77.62500195318843,12.824945501305276
229988,1298960571,7204,Industrial,,Yelahanka,Bengaluru Urban,Karnataka,India,77.60286603580273,13.107244947105357
230018,18860729,7204,Industrial,,Bengaluru North,Bengaluru Urban,Karnataka,India,77.44393979464917,13.062693214954146
230050,1422777736,7204,Industrial,,Hosakote,Bengaluru Rural,Karnataka,India,77.82841120210549,12.996102191282137
230070,1337367372,7214,Quarry,,Hosur,Krishnagiri,Tamil Nadu,India,77.81414578114803,12.644036956302749
230120,1408507499,7204,Industrial,,Uthukkottai,Thiruvallur,Tamil Nadu,India,80.08178123968688,13.28022410336896
230260,1422346341,7204,Industrial,,Denkanikottai,Krishnagiri,Tamil Nadu,India,77.87102639209502,12.661380293654554
230333,1057086925,7214,Quarry,,Patan,Sikar,Rajasthan,India,76.02047187057485,27.81553638054572
230439,1298349247,7204,Industrial,,Bengaluru East,Bengaluru Urban,Karnataka,India,77.74090865012175,13.041625948443215
230598,1425283536,7214,Quarry,,Ankola,Uttara Kannada,Karnataka,India,74.31861757954357,14.629035954051497
230656,1253914281,7214,Quarry,,Ramachandrapuram,Tirupati,Andhra Pradesh,India,79.46189109867238,13.51554747530829
231105,1264539331,7204,Industrial,,Molakalmuru,Chitradurga,Karnataka,India,76.82785309534502,14.86428891614984
231129,1446663789,7214,Quarry,,Bidar,Bidar,Karnataka,India,77.436392691297,17.779605771900417
231313,1260648817,7204,Industrial,,Jaggampeta,Kakinada,Andhra Pradesh,India,82.08215911464596,17.27130251541688
231331,1309258188,7204,Industrial,,Chengalpattu,Chengalpattu,Tamil Nadu,India,80.0206103931514,12.718501053223626
231709,1347971627,7204,Industrial,,Homnabad,Bidar,Karnataka,India,77.15163042179361,17.801865971599614
231756,1460088553,7204,Industrial,,Yelahanka,Bengaluru Urban,Karnataka,India,77.6276880058223,13.103490894073813
231774,1463473283,7204,Industrial,,Bengaluru East,Bengaluru Urban,Karnataka,India,77.76195495609518,13.03511129871445
231813,1282082052,7214,Quarry,,Tarlupadu,Prakasam,Andhra Pradesh,India,79.31289431905228,15.686517990821233
231909,1357711913,7204,Industrial,,Aurad,Bidar,Karnataka,India,77.42930928955793,18.251717711710654
231985,1260645134,7204,Industrial,,Veldanda,Nagarkurnool,Telangana,India,78.48898954706983,16.73063013708967
232039,1356956666,7204,Industrial,,Thirupparankundram,Madurai,Tamil Nadu,India,78.05726243334914,9.883847541354983
232053,1425967093,7204,Industrial,,Yelahanka,Bengaluru Urban,Karnataka,India,77.64387893270678,12.919324221780418
232071,1264728158,7204,Industrial,,Kangeyam,Tiruppur,Tamil Nadu,India,77.53938077585664,10.944714469972498
